Date,CB10,CB5
1/2/2001,1.699,1.214
1/3/2001,1.699,1.213
1/4/2001,1.671,1.1735
1/5/2001,1.661,1.152
1/8/2001,1.66,1.1505
1/9/2001,1.603,1.115
1/10/2001,1.626,1.148
1/11/2001,1.563,1.113
1/12/2001,1.538,1.1055
1/15/2001,1.55,1.1135
1/16/2001,1.581,1.1275
1/17/2001,1.605,1.141
1/18/2001,1.555,1.099
1/19/2001,1.532,1.08
1/22/2001,1.489,1.0385
1/23/2001,1.499,1.0475
1/24/2001,1.507,1.0605
1/25/2001,1.45,1.0225
1/26/2001,1.442,1.0185
1/29/2001,1.464,1.034
1/30/2001,1.508,1.061
1/31/2001,1.501,1.088
2/1/2001,1.501,1.0945
2/2/2001,1.557,1.141
2/5/2001,1.507,1.097
2/6/2001,1.521,1.103
2/7/2001,1.478,1.0655
2/8/2001,1.483,1.057
2/9/2001,1.449,1.017
2/12/2001,1.448,1.0155
2/13/2001,1.409,0.996
2/14/2001,1.427,1.011
2/15/2001,1.413,1.0005
2/16/2001,1.428,1
2/19/2001,1.394,0.942
2/20/2001,1.416,0.9795
2/21/2001,1.394,0.969
2/22/2001,1.454,1.0085
2/23/2001,1.433,0.9785
2/26/2001,1.4,0.941
2/27/2001,1.374,0.934
2/28/2001,1.371,0.9285
3/1/2001,1.253,0.8415
3/2/2001,1.279,0.858
3/5/2001,1.285,0.8575
3/6/2001,1.247,0.8355
3/7/2001,1.222,0.8305
3/8/2001,1.248,0.847
3/9/2001,1.293,0.87
3/12/2001,1.261,0.8415
3/13/2001,1.26,0.8395
3/14/2001,1.213,0.792
3/15/2001,1.209,0.779
3/16/2001,1.196,0.7605
3/19/2001,1.192,0.759
3/20/2001,1.192,0.7585
3/21/2001,1.116,0.709
3/22/2001,1.142,0.7375
3/23/2001,1.213,0.8025
3/26/2001,1.21,0.798
3/27/2001,1.253,0.834
3/28/2001,1.339,0.9005
3/29/2001,1.367,0.913
3/30/2001,1.288,0.852
3/31/2001,1.316,0.8795
4/2/2001,1.39,0.9185
4/3/2001,1.366,0.9025
4/4/2001,1.355,0.8765
4/5/2001,1.344,0.8645
4/6/2001,1.303,0.846
4/9/2001,1.315,0.8305
4/10/2001,1.359,0.8735
4/11/2001,1.353,0.865
4/12/2001,1.461,0.9255
4/16/2001,1.454,0.91
4/17/2001,1.462,0.9165
4/18/2001,1.502,0.9425
4/19/2001,1.447,0.9065
4/20/2001,1.412,0.8735
4/23/2001,1.344,0.823
4/24/2001,1.317,0.811
4/25/2001,1.309,0.805
4/26/2001,1.284,0.785
4/27/2001,1.262,0.775
4/30/2001,1.284,0.7835
5/1/2001,1.301,0.7945
5/2/2001,1.316,0.8
5/3/2001,1.316,0.799
5/4/2001,1.316,0.7985
5/7/2001,1.282,0.774
5/8/2001,1.236,0.7505
5/9/2001,1.211,0.7345
5/10/2001,1.213,0.721
5/11/2001,1.196,0.684
5/14/2001,1.181,0.6785
5/15/2001,1.204,0.7055
5/16/2001,1.206,0.7005
5/17/2001,1.207,0.694
5/18/2001,1.185,0.656
5/21/2001,1.218,0.6805
5/22/2001,1.221,0.686
5/23/2001,1.211,0.683
5/24/2001,1.192,0.671
5/25/2001,1.189,0.6745
5/28/2001,1.175,0.665
5/29/2001,1.185,0.664
5/30/2001,1.179,0.655
5/31/2001,1.177,0.6415
6/1/2001,1.18,0.6455
6/4/2001,1.178,0.646
6/5/2001,1.158,0.632
6/6/2001,1.188,0.651
6/7/2001,1.18,0.648
6/8/2001,1.19,0.659
6/11/2001,1.159,0.637
6/12/2001,1.141,0.6305
6/13/2001,1.119,0.619
6/14/2001,1.106,0.604
6/15/2001,1.13,0.6135
6/18/2001,1.121,0.603
6/19/2001,1.112,0.597
6/20/2001,1.119,0.6055
6/21/2001,1.107,0.605
6/22/2001,1.104,0.6055
6/25/2001,1.075,0.5895
6/26/2001,1.068,0.5845
6/27/2001,1.06,0.577
6/28/2001,1.039,0.564
6/29/2001,1.098,0.5985
6/30/2001,1.13,0.6135
7/2/2001,1.207,0.6615
7/3/2001,1.212,0.6615
7/4/2001,1.188,0.642
7/5/2001,1.171,0.6315
7/6/2001,1.163,0.622
7/9/2001,1.254,0.6725
7/10/2001,1.259,0.676
7/11/2001,1.213,0.647
7/12/2001,1.192,0.634
7/13/2001,1.224,0.646
7/16/2001,1.269,0.6695
7/17/2001,1.279,0.676
7/18/2001,1.272,0.671
7/19/2001,1.287,0.675
7/20/2001,1.287,0.674
7/23/2001,1.279,0.6645
7/24/2001,1.32,0.6875
7/25/2001,1.309,0.6825
7/26/2001,1.261,0.6565
7/27/2001,1.235,0.645
7/30/2001,1.24,0.6425
7/31/2001,1.269,0.6505
8/1/2001,1.268,0.6495
8/2/2001,1.273,0.657
8/3/2001,1.303,0.683
8/6/2001,1.342,0.7195
8/7/2001,1.377,0.7555
8/8/2001,1.315,0.7085
8/9/2001,1.302,0.691
8/10/2001,1.255,0.6435
8/13/2001,1.236,0.6225
8/14/2001,1.224,0.6
8/15/2001,1.21,0.572
8/16/2001,1.219,0.5895
8/17/2001,1.246,0.6175
8/20/2001,1.263,0.628
8/21/2001,1.278,0.6455
8/22/2001,1.248,0.635
8/23/2001,1.282,0.656
8/24/2001,1.274,0.6465
8/27/2001,1.299,0.665
8/28/2001,1.278,0.6575
8/29/2001,1.282,0.661
8/30/2001,1.267,0.6565
8/31/2001,1.309,0.6715
9/3/2001,1.34,0.6975
9/4/2001,1.325,0.6875
9/5/2001,1.314,0.6775
9/6/2001,1.334,0.6765
9/7/2001,1.343,0.6785
9/10/2001,1.345,0.6795
9/14/2001,1.34,0.6495
9/17/2001,1.267,0.606
9/18/2001,1.281,0.624
9/19/2001,1.331,0.6695
9/20/2001,1.353,0.701
9/21/2001,1.329,0.694
9/24/2001,1.329,0.692
9/25/2001,1.322,0.693
9/26/2001,1.358,0.7205
9/27/2001,1.343,0.7095
9/28/2001,1.352,0.714
9/30/2001,1.365,0.7255
10/1/2001,1.343,0.702
10/2/2001,1.326,0.6885
10/3/2001,1.324,0.693
10/4/2001,1.316,0.6975
10/5/2001,1.322,0.7035
10/8/2001,1.322,0.7015
10/9/2001,1.328,0.7075
10/10/2001,1.331,0.712
10/11/2001,1.311,0.699
10/12/2001,1.325,0.7055
10/15/2001,1.321,0.702
10/16/2001,1.289,0.6825
10/17/2001,1.308,0.698
10/18/2001,1.285,0.6845
10/19/2001,1.288,0.694
10/22/2001,1.287,0.6965
10/23/2001,1.265,0.6925
10/24/2001,1.261,0.684
10/25/2001,1.259,0.678
10/26/2001,1.265,0.6805
10/29/2001,1.262,0.677
10/30/2001,1.271,0.6865
10/31/2001,1.263,0.698
11/1/2001,1.26,0.694
11/2/2001,1.258,0.6895
11/5/2001,1.25,0.6835
11/6/2001,1.254,0.685
11/7/2001,1.234,0.6705
11/8/2001,1.259,0.681
11/9/2001,1.281,0.699
11/12/2001,1.269,0.6945
11/13/2001,1.276,0.6965
11/14/2001,1.29,0.704
11/15/2001,1.308,0.72
11/16/2001,1.322,0.732
11/19/2001,1.305,0.7235
11/20/2001,1.31,0.729
11/21/2001,1.303,0.7325
11/22/2001,1.289,0.7215
11/23/2001,1.289,0.7285
11/26/2001,1.313,0.743
11/27/2001,1.347,0.774
11/28/2001,1.316,0.757
11/29/2001,1.342,0.79
11/30/2001,1.341,0.794
12/3/2001,1.37,0.809
12/4/2001,1.359,0.8
12/5/2001,1.351,0.793
12/6/2001,1.371,0.8035
12/7/2001,1.349,0.8005
12/10/2001,1.341,0.79
12/11/2001,1.335,0.792
12/12/2001,1.337,0.8085
12/13/2001,1.328,0.8105
12/14/2001,1.338,0.831
12/17/2001,1.333,0.8345
12/18/2001,1.333,0.8385
12/19/2001,1.34,0.8465
12/20/2001,1.329,0.841
12/21/2001,1.319,0.83
12/24/2001,1.318,0.8285
12/26/2001,1.329,0.831
12/27/2001,1.357,0.853
12/28/2001,1.382,0.8665
12/31/2001,1.401,0.8735
1/2/2002,1.401,0.873
1/3/2002,1.401,0.8725
1/4/2002,1.448,0.9055
1/7/2002,1.43,0.8925
1/8/2002,1.436,0.8955
1/9/2002,1.424,0.895
1/10/2002,1.429,0.892
1/11/2002,1.437,0.8925
1/14/2002,1.436,0.891
1/15/2002,1.453,0.8985
1/16/2002,1.436,0.8855
1/17/2002,1.467,0.9125
1/18/2002,1.48,0.9295
1/21/2002,1.495,0.944
1/22/2002,1.492,0.9425
1/23/2002,1.489,0.9325
1/24/2002,1.523,0.9445
1/25/2002,1.547,0.967
1/28/2002,1.523,0.9465
1/29/2002,1.544,0.9585
1/30/2002,1.566,0.9735
1/31/2002,1.58,0.9945
2/1/2002,1.61,1.0145
2/4/2002,1.591,0.9755
2/5/2002,1.623,0.993
2/6/2002,1.623,0.995
2/7/2002,1.634,1.014
2/8/2002,1.579,0.977
2/11/2002,1.578,0.976
2/12/2002,1.546,0.9695
2/13/2002,1.577,0.996
2/14/2002,1.586,1.0185
2/15/2002,1.557,1.0075
2/18/2002,1.565,1.0165
2/19/2002,1.579,1.0365
2/20/2002,1.58,1.038
2/21/2002,1.56,1.03
2/22/2002,1.587,1.0405
2/25/2002,1.587,1.0455
2/26/2002,1.609,1.072
2/27/2002,1.607,1.0785
2/28/2002,1.619,1.0645
3/1/2002,1.6,1.0505
3/4/2002,1.575,1.026
3/5/2002,1.56,1.0115
3/6/2002,1.545,0.9975
3/7/2002,1.531,0.9815
3/8/2002,1.549,1.002
3/11/2002,1.582,1.023
3/12/2002,1.552,1.006
3/13/2002,1.534,0.992
3/14/2002,1.493,0.957
3/15/2002,1.523,0.965
3/18/2002,1.513,0.947
3/19/2002,1.51,0.9445
3/20/2002,1.49,0.9305
3/21/2002,1.49,0.9305
3/22/2002,1.493,0.9305
3/25/2002,1.511,0.9475
3/26/2002,1.492,0.9425
3/27/2002,1.464,0.9145
3/28/2002,1.432,0.8845
3/31/2002,1.444,0.8985
4/1/2002,1.457,0.908
4/2/2002,1.439,0.8915
4/3/2002,1.441,0.8815
4/4/2002,1.432,0.8665
4/5/2002,1.421,0.86
4/8/2002,1.406,0.8405
4/9/2002,1.431,0.846
4/10/2002,1.409,0.813
4/11/2002,1.373,0.7815
4/12/2002,1.402,0.8015
4/15/2002,1.381,0.785
4/16/2002,1.394,0.7925
4/17/2002,1.409,0.798
4/18/2002,1.419,0.808
4/19/2002,1.409,0.8015
4/22/2002,1.413,0.8005
4/23/2002,1.426,0.8095
4/24/2002,1.437,0.815
4/25/2002,1.439,0.8195
4/26/2002,1.417,0.803
4/29/2002,1.417,0.8015
4/30/2002,1.388,0.778
5/1/2002,1.382,0.7725
5/2/2002,1.387,0.7775
5/3/2002,1.387,0.7775
5/6/2002,1.386,0.776
5/7/2002,1.372,0.7715
5/8/2002,1.384,0.7865
5/9/2002,1.387,0.7875
5/10/2002,1.381,0.785
5/13/2002,1.384,0.7825
5/14/2002,1.374,0.7715
5/15/2002,1.366,0.7595
5/16/2002,1.365,0.761
5/17/2002,1.379,0.7715
5/20/2002,1.4,0.785
5/21/2002,1.413,0.8
5/22/2002,1.411,0.8035
5/23/2002,1.429,0.817
5/24/2002,1.411,0.804
5/27/2002,1.416,0.807
5/28/2002,1.387,0.7745
5/29/2002,1.398,0.772
5/30/2002,1.37,0.748
5/31/2002,1.388,0.7715
6/3/2002,1.381,0.7625
6/4/2002,1.391,0.7675
6/5/2002,1.395,0.776
6/6/2002,1.377,0.7655
6/7/2002,1.359,0.7415
6/10/2002,1.357,0.7315
6/11/2002,1.365,0.7395
6/12/2002,1.373,0.7405
6/13/2002,1.367,0.733
6/14/2002,1.353,0.7235
6/17/2002,1.357,0.7255
6/18/2002,1.346,0.7165
6/19/2002,1.359,0.7285
6/20/2002,1.34,0.7135
6/21/2002,1.301,0.687
6/24/2002,1.303,0.69
6/25/2002,1.294,0.692
6/26/2002,1.281,0.686
6/27/2002,1.311,0.7095
6/28/2002,1.288,0.686
6/30/2002,1.329,0.6865
7/1/2002,1.366,0.7185
7/2/2002,1.353,0.71
7/3/2002,1.351,0.714
7/4/2002,1.338,0.703
7/5/2002,1.337,0.7035
7/8/2002,1.338,0.7005
7/9/2002,1.335,0.7
7/10/2002,1.311,0.683
7/11/2002,1.303,0.6785
7/12/2002,1.316,0.6835
7/15/2002,1.295,0.666
7/16/2002,1.289,0.665
7/17/2002,1.287,0.6645
7/18/2002,1.283,0.6665
7/19/2002,1.282,0.6665
7/22/2002,1.285,0.669
7/23/2002,1.321,0.687
7/24/2002,1.342,0.693
7/25/2002,1.341,0.686
7/26/2002,1.353,0.698
7/29/2002,1.377,0.7235
7/30/2002,1.369,0.7125
7/31/2002,1.343,0.697
8/1/2002,1.343,0.6935
8/2/2002,1.324,0.6805
8/5/2002,1.296,0.657
8/6/2002,1.313,0.6735
8/7/2002,1.293,0.6705
8/8/2002,1.293,0.6715
8/9/2002,1.278,0.662
8/12/2002,1.27,0.6545
8/13/2002,1.297,0.6685
8/14/2002,1.267,0.651
8/15/2002,1.269,0.6525
8/16/2002,1.278,0.668
8/19/2002,1.259,0.658
8/20/2002,1.263,0.6585
8/21/2002,1.259,0.6455
8/22/2002,1.259,0.634
8/23/2002,1.242,0.6265
8/26/2002,1.229,0.6235
8/27/2002,1.204,0.611
8/28/2002,1.219,0.6125
8/29/2002,1.171,0.584
8/30/2002,1.161,0.5875
8/31/2002,1.174,0.5995
9/2/2002,1.159,0.5975
9/3/2002,1.175,0.6055
9/4/2002,1.194,0.6165
9/5/2002,1.191,0.615
9/6/2002,1.137,0.5955
9/9/2002,1.134,0.5955
9/10/2002,1.08,0.5715
9/11/2002,1.065,0.5785
9/12/2002,1.054,0.5765
9/13/2002,1.064,0.5835
9/16/2002,1.064,0.582
9/17/2002,1.079,0.582
9/18/2002,1.257,0.6795
9/19/2002,1.191,0.6195
9/20/2002,1.29,0.6585
9/23/2002,1.289,0.657
9/24/2002,1.264,0.653
9/25/2002,1.204,0.6305
9/26/2002,1.217,0.6315
9/27/2002,1.202,0.625
9/30/2002,1.178,0.6005
10/1/2002,1.137,0.575
10/2/2002,1.144,0.579
10/3/2002,1.135,0.567
10/4/2002,1.143,0.5655
10/7/2002,1.169,0.5755
10/8/2002,1.158,0.575
10/9/2002,1.144,0.5735
10/10/2002,1.124,0.55
10/11/2002,1.096,0.5505
10/14/2002,1.096,0.5485
10/15/2002,1.06,0.54
10/16/2002,1.058,0.5465
10/17/2002,1.067,0.5595
10/18/2002,1.09,0.562
10/21/2002,1.072,0.55
10/22/2002,1.097,0.566
10/23/2002,1.081,0.561
10/24/2002,1.082,0.5575
10/25/2002,1.08,0.5575
10/28/2002,1.058,0.5465
10/29/2002,1.052,0.544
10/30/2002,1.052,0.5455
10/31/2002,1.016,0.527
11/1/2002,1.004,0.5255
11/4/2002,1.003,0.524
11/5/2002,0.99,0.5285
11/6/2002,1.008,0.5415
11/7/2002,1.019,0.547
11/8/2002,1.015,0.543
11/11/2002,0.982,0.5315
11/12/2002,0.984,0.5335
11/13/2002,0.983,0.5345
11/14/2002,1.032,0.557
11/15/2002,1.038,0.5615
11/18/2002,1.05,0.5665
11/19/2002,1.017,0.559
11/20/2002,1.024,0.5715
11/21/2002,1.062,0.605
11/22/2002,1.026,0.578
11/25/2002,0.993,0.557
11/26/2002,0.972,0.5455
11/27/2002,0.982,0.5545
11/28/2002,0.983,0.552
11/29/2002,0.989,0.5565
11/30/2002,0.998,0.5545
12/2/2002,1.004,0.555
12/3/2002,1.024,0.567
12/4/2002,1.016,0.5695
12/5/2002,1.027,0.5785
12/6/2002,1.028,0.577
12/9/2002,1.021,0.571
12/10/2002,1.016,0.559
12/11/2002,1.009,0.55
12/12/2002,1.011,0.554
12/13/2002,1.009,0.554
12/16/2002,0.974,0.538
12/17/2002,0.971,0.538
12/18/2002,0.969,0.544
12/19/2002,0.969,0.5425
12/20/2002,0.97,0.546
12/23/2002,0.969,0.5445
12/24/2002,0.963,0.5405
12/26/2002,0.966,0.5465
12/27/2002,0.95,0.5425
12/30/2002,0.941,0.542
12/31/2002,0.947,0.5425
1/2/2003,0.947,0.541
1/3/2003,0.946,0.5405
1/6/2003,0.95,0.542
1/7/2003,0.948,0.543
1/8/2003,0.942,0.541
1/9/2003,0.925,0.5445
1/10/2003,0.948,0.556
1/13/2003,0.948,0.554
1/14/2003,0.953,0.557
1/15/2003,0.918,0.538
1/16/2003,0.905,0.5315
1/17/2003,0.896,0.526
1/20/2003,0.887,0.5225
1/21/2003,0.887,0.522
1/22/2003,0.876,0.5175
1/23/2003,0.871,0.5115
1/24/2003,0.871,0.5015
1/27/2003,0.854,0.493
1/28/2003,0.842,0.4905
1/29/2003,0.836,0.4875
1/30/2003,0.819,0.477
1/31/2003,0.86,0.4955
2/3/2003,0.86,0.49
2/4/2003,0.89,0.504
2/5/2003,0.898,0.52
2/6/2003,0.893,0.5215
2/7/2003,0.873,0.5075
2/10/2003,0.855,0.498
2/11/2003,0.855,0.498
2/12/2003,0.878,0.514
2/13/2003,0.874,0.5125
2/14/2003,0.87,0.5045
2/17/2003,0.898,0.5165
2/18/2003,0.894,0.5145
2/19/2003,0.885,0.5115
2/20/2003,0.873,0.503
2/21/2003,0.852,0.492
2/24/2003,0.832,0.481
2/25/2003,0.805,0.4735
2/26/2003,0.816,0.4805
2/27/2003,0.816,0.4775
2/28/2003,0.817,0.481
3/3/2003,0.817,0.4795
3/4/2003,0.789,0.4685
3/5/2003,0.792,0.47
3/6/2003,0.789,0.461
3/7/2003,0.776,0.457
3/10/2003,0.78,0.459
3/11/2003,0.755,0.448
3/12/2003,0.738,0.4395
3/13/2003,0.755,0.4405
3/14/2003,0.763,0.4355
3/17/2003,0.748,0.4285
3/18/2003,0.747,0.4315
3/19/2003,0.739,0.4315
3/20/2003,0.774,0.4535
3/21/2003,0.774,0.4525
3/24/2003,0.775,0.454
3/25/2003,0.744,0.4465
3/26/2003,0.747,0.45
3/27/2003,0.765,0.4645
3/28/2003,0.772,0.465
3/31/2003,0.739,0.4535
4/1/2003,0.743,0.461
4/2/2003,0.752,0.4665
4/3/2003,0.737,0.4595
4/4/2003,0.753,0.46
4/7/2003,0.78,0.47
4/8/2003,0.774,0.467
4/9/2003,0.736,0.4515
4/10/2003,0.737,0.4485
4/11/2003,0.731,0.446
4/14/2003,0.714,0.4415
4/15/2003,0.715,0.4405
4/16/2003,0.71,0.4355
4/17/2003,0.706,0.433
4/21/2003,0.691,0.4215
4/22/2003,0.692,0.414
4/23/2003,0.692,0.414
4/24/2003,0.682,0.409
4/25/2003,0.681,0.4065
4/28/2003,0.664,0.395
4/29/2003,0.664,0.395
4/30/2003,0.663,0.3935
5/1/2003,0.657,0.382
5/2/2003,0.653,0.3795
5/5/2003,0.652,0.378
5/6/2003,0.653,0.377
5/7/2003,0.646,0.3765
5/8/2003,0.644,0.3755
5/9/2003,0.628,0.365
5/12/2003,0.618,0.362
5/13/2003,0.622,0.361
5/14/2003,0.618,0.3595
5/15/2003,0.62,0.356
5/16/2003,0.601,0.342
5/19/2003,0.624,0.3515
5/20/2003,0.611,0.3455
5/21/2003,0.6,0.3375
5/22/2003,0.593,0.335
5/23/2003,0.595,0.3355
5/26/2003,0.571,0.325
5/27/2003,0.56,0.3215
5/28/2003,0.55,0.3165
5/29/2003,0.55,0.321
5/30/2003,0.549,0.3205
5/31/2003,0.558,0.327
6/2/2003,0.561,0.327
6/3/2003,0.547,0.3265
6/4/2003,0.544,0.3255
6/5/2003,0.538,0.321
6/6/2003,0.53,0.316
6/9/2003,0.525,0.3145
6/10/2003,0.506,0.3125
6/11/2003,0.498,0.3135
6/12/2003,0.478,0.302
6/13/2003,0.49,0.306
6/16/2003,0.497,0.3085
6/17/2003,0.521,0.326
6/18/2003,0.582,0.3645
6/19/2003,0.726,0.4375
6/20/2003,0.632,0.3725
6/23/2003,0.667,0.3975
6/24/2003,0.664,0.398
6/25/2003,0.654,0.3925
6/26/2003,0.651,0.393
6/27/2003,0.738,0.4345
6/30/2003,0.852,0.5055
7/1/2003,0.869,0.522
7/2/2003,0.903,0.5385
7/3/2003,1.093,0.6325
7/4/2003,1.042,0.61
7/7/2003,1.075,0.6195
7/8/2003,1.145,0.6515
7/9/2003,1.082,0.6035
7/10/2003,1.031,0.5725
7/11/2003,0.995,0.5585
7/14/2003,1.012,0.5715
7/15/2003,1.041,0.594
7/16/2003,1.059,0.615
7/17/2003,0.979,0.5655
7/18/2003,0.967,0.5595
7/21/2003,0.967,0.558
7/22/2003,0.961,0.5465
7/23/2003,0.957,0.542
7/24/2003,0.995,0.5675
7/25/2003,0.953,0.5265
7/28/2003,0.905,0.5005
7/29/2003,0.925,0.514
7/30/2003,0.936,0.517
7/31/2003,0.92,0.517
8/1/2003,0.952,0.5455
8/4/2003,0.958,0.541
8/5/2003,0.903,0.511
8/6/2003,0.905,0.529
8/7/2003,0.9,0.5275
8/8/2003,0.878,0.514
8/11/2003,0.888,0.517
8/12/2003,0.89,0.52
8/13/2003,0.935,0.5475
8/14/2003,1.043,0.6015
8/15/2003,1.08,0.6205
8/18/2003,1.185,0.6845
8/19/2003,1.337,0.7885
8/20/2003,1.403,0.859
8/21/2003,1.304,0.773
8/22/2003,1.319,0.796
8/25/2003,1.324,0.8155
8/26/2003,1.411,0.8655
8/27/2003,1.384,0.8475
8/28/2003,1.424,0.866
8/29/2003,1.452,0.887
8/31/2003,1.471,0.902
9/1/2003,1.611,1.0205
9/2/2003,1.723,1.162
9/3/2003,1.71,1.1405
9/4/2003,1.593,1.029
9/5/2003,1.524,0.9425
9/8/2003,1.528,0.935
9/9/2003,1.646,1.031
9/10/2003,1.622,1.0055
9/11/2003,1.528,0.9295
9/12/2003,1.568,0.941
9/15/2003,1.568,0.94
9/16/2003,1.488,0.876
9/17/2003,1.463,0.8675
9/18/2003,1.414,0.8315
9/19/2003,1.429,0.836
9/22/2003,1.276,0.7335
9/23/2003,1.276,0.7335
9/24/2003,1.305,0.759
9/25/2003,1.4,0.827
9/26/2003,1.426,0.8525
9/29/2003,1.457,0.861
9/30/2003,1.442,0.8675
10/1/2003,1.46,0.8495
10/2/2003,1.425,0.811
10/3/2003,1.397,0.796
10/6/2003,1.405,0.799
10/7/2003,1.384,0.7825
10/8/2003,1.34,0.7555
10/9/2003,1.306,0.7425
10/10/2003,1.354,0.762
10/13/2003,1.354,0.761
10/14/2003,1.471,0.82
10/15/2003,1.424,0.794
10/16/2003,1.429,0.7875
10/17/2003,1.456,0.826
10/20/2003,1.537,0.9085
10/21/2003,1.51,0.872
10/22/2003,1.45,0.8175
10/23/2003,1.354,0.756
10/24/2003,1.369,0.78
10/27/2003,1.362,0.7825
10/28/2003,1.404,0.7965
10/29/2003,1.42,0.7975
10/30/2003,1.438,0.8175
10/31/2003,1.46,0.8425
11/3/2003,1.46,0.8415
11/4/2003,1.497,0.875
11/5/2003,1.516,0.8895
11/6/2003,1.524,0.904
11/7/2003,1.553,0.935
11/10/2003,1.537,0.912
11/11/2003,1.4,0.8075
11/12/2003,1.373,0.794
11/13/2003,1.376,0.804
11/14/2003,1.37,0.79
11/17/2003,1.298,0.7325
11/18/2003,1.338,0.775
11/19/2003,1.31,0.7735
11/20/2003,1.352,0.799
11/21/2003,1.32,0.7785
11/24/2003,1.32,0.7775
11/25/2003,1.323,0.779
11/26/2003,1.34,0.7975
11/27/2003,1.34,0.79
11/28/2003,1.303,0.7505
11/30/2003,1.323,0.7715
12/1/2003,1.377,0.808
12/2/2003,1.482,0.8765
12/3/2003,1.445,0.8565
12/4/2003,1.44,0.861
12/5/2003,1.402,0.8315
12/8/2003,1.354,0.797
12/9/2003,1.331,0.778
12/10/2003,1.306,0.7495
12/11/2003,1.324,0.764
12/12/2003,1.294,0.736
12/15/2003,1.376,0.789
12/16/2003,1.318,0.745
12/17/2003,1.314,0.7365
12/18/2003,1.341,0.7525
12/19/2003,1.314,0.747
12/22/2003,1.291,0.736
12/23/2003,1.291,0.7355
12/24/2003,1.295,0.7405
12/26/2003,1.308,0.74
12/29/2003,1.351,0.769
12/30/2003,1.356,0.771
12/31/2003,1.364,0.7945
1/2/2004,1.364,0.7935
1/5/2004,1.402,0.815
1/6/2004,1.363,0.7845
1/7/2004,1.369,0.792
1/8/2004,1.373,0.7965
1/9/2004,1.352,0.782
1/12/2004,1.352,0.7805
1/13/2004,1.288,0.7305
1/14/2004,1.285,0.737
1/15/2004,1.269,0.721
1/16/2004,1.262,0.7105
1/19/2004,1.275,0.7205
1/20/2004,1.324,0.7505
1/21/2004,1.316,0.7385
1/22/2004,1.292,0.7245
1/23/2004,1.305,0.7255
1/26/2004,1.28,0.701
1/27/2004,1.271,0.7
1/28/2004,1.276,0.6995
1/29/2004,1.291,0.715
1/30/2004,1.274,0.691
1/31/2004,1.275,0.6935
2/2/2004,1.271,0.6905
2/3/2004,1.262,0.691
2/4/2004,1.237,0.674
2/5/2004,1.215,0.6595
2/6/2004,1.216,0.6635
2/9/2004,1.213,0.665
2/10/2004,1.202,0.665
2/11/2004,1.202,0.664
2/12/2004,1.185,0.655
2/13/2004,1.201,0.667
2/16/2004,1.209,0.668
2/17/2004,1.236,0.683
2/18/2004,1.187,0.657
2/19/2004,1.18,0.6565
2/20/2004,1.154,0.6345
2/23/2004,1.179,0.644
2/24/2004,1.176,0.6375
2/25/2004,1.148,0.615
2/26/2004,1.157,0.618
2/27/2004,1.179,0.6265
2/29/2004,1.209,0.6405
3/1/2004,1.244,0.6635
3/2/2004,1.324,0.7225
3/3/2004,1.373,0.772
3/4/2004,1.359,0.7605
3/5/2004,1.386,0.791
3/8/2004,1.333,0.7585
3/9/2004,1.315,0.7245
3/10/2004,1.278,0.693
3/11/2004,1.246,0.6715
3/12/2004,1.22,0.6555
3/15/2004,1.252,0.6795
3/16/2004,1.243,0.6665
3/17/2004,1.267,0.6765
3/18/2004,1.287,0.694
3/19/2004,1.344,0.737
3/22/2004,1.326,0.727
3/23/2004,1.29,0.702
3/24/2004,1.266,0.6805
3/25/2004,1.259,0.6755
3/26/2004,1.365,0.7475
3/29/2004,1.462,0.819
3/30/2004,1.415,0.7835
3/31/2004,1.442,0.7985
4/1/2004,1.413,0.7775
4/2/2004,1.414,0.78
4/5/2004,1.484,0.84
4/6/2004,1.514,0.8575
4/7/2004,1.48,0.833
4/8/2004,1.477,0.8285
4/12/2004,1.51,0.848
4/13/2004,1.468,0.82
4/14/2004,1.529,0.857
4/15/2004,1.48,0.8195
4/16/2004,1.471,0.8105
4/19/2004,1.46,0.793
4/20/2004,1.501,0.821
4/21/2004,1.544,0.856
4/22/2004,1.501,0.8215
4/23/2004,1.473,0.799
4/26/2004,1.491,0.8045
4/27/2004,1.486,0.805
4/28/2004,1.5,0.8265
4/29/2004,1.5,0.826
4/30/2004,1.515,0.8455
5/3/2004,1.514,0.8445
5/4/2004,1.515,0.8425
5/5/2004,1.514,0.842
5/6/2004,1.459,0.803
5/7/2004,1.429,0.7745
5/10/2004,1.459,0.7885
5/11/2004,1.491,0.8185
5/12/2004,1.487,0.8155
5/13/2004,1.455,0.787
5/14/2004,1.461,0.7905
5/17/2004,1.397,0.749
5/18/2004,1.437,0.787
5/19/2004,1.438,0.79
5/20/2004,1.418,0.77
5/21/2004,1.413,0.766
5/24/2004,1.431,0.773
5/25/2004,1.412,0.761
5/26/2004,1.413,0.7645
5/27/2004,1.414,0.7685
5/28/2004,1.467,0.806
5/31/2004,1.482,0.8205
6/1/2004,1.528,0.851
6/2/2004,1.523,0.845
6/3/2004,1.537,0.845
6/4/2004,1.556,0.8635
6/7/2004,1.64,0.9265
6/8/2004,1.674,0.9635
6/9/2004,1.727,1.025
6/10/2004,1.748,1.058
6/11/2004,1.748,1.041
6/14/2004,1.831,1.1125
6/15/2004,1.781,1.055
6/16/2004,1.849,1.0945
